Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
20.9725,18.79,183.25,464,0.002877675454056,0
20.9633333333333,18.79,229,459,0.002876046561187,0
21,18.7675,206.5,456.75,0.002879099310246,0
21,18.7675,204,459.75,0.002879099310246,0
21,18.7675,257.25,459,0.002879099310246,0
21,18.7,257,456.5,0.002868696459254,0
21.075,18.7,257,458.25,0.002882009586523,0
21.125,18.7,253,461.5,0.002890915176371,0
21.1,18.6666666666667,270.333333333333,463,0.002881290321618,0
21.1333333333333,18.6,269,460.666666666667,0.002876862864145,0
21.15,18.6,265.5,461,0.002879822057465,0
21.2,18.6,270,461.666666666667,0.002888715711766,0
21.2,18.6,271,463.333333333333,0.002888715711766,0
21.2675,18.6,258,461.25,0.002900760471659,0
21.29,18.6,267,463,0.002904785198401,0
21.29,18.5666666666667,270.333333333333,460.333333333333,0.002899555222896,0
21.29,18.525,258.75,461.5,0.002893017876618,0
21.315,18.525,269,461.75,0.002897477333126,0
21.365,18.5,262.5,455.5,0.002902473802406,0
21.3566666666667,18.5,275.333333333333,457.333333333333,0.002900984641912,0
21.39,18.5,271.25,459.25,0.002906945319557,0
21.4175,18.5,288.25,461.5,0.002911870986813,0
21.39,18.445,291,460.5,0.002898262780285,0
21.5,18.5,287.25,462,0.002926692070513,0
21.5,18.5,283.333333333333,464,0.002926692070513,0
21.5,18.5,290.5,462.5,0.002926692070513,0
21.5,18.4725,290.25,461.5,0.002922321142551,0
21.5,18.4266666666667,303,459,0.002915036398487,0
21.55,18.39,300.5,459.25,0.00291816935801,0
21.6,18.39,297,462.5,0.002927154259036,0
21.6,18.39,300.5,458.5,0.002927154259036,0
21.6,18.39,307.666666666667,457,0.002927154259036,0
21.7,18.39,306.75,454,0.002945197092195,0
21.7,18.365,305,454.5,0.002941174357447,0
21.7,18.29,304,456,0.002929106463925,0
21.7,18.29,305,460.75,0.002929106463925,0
21.7,18.29,317.333333333333,454.666666666667,0.002929106463925,0
21.745,18.245,300.5,459,0.002929952216757,0
21.745,18.2,324.75,458.25,0.002922691740763,0
21.79,18.2,314,454.75,0.002930777501589,0
21.79,18.2,316.75,453.5,0.002930777501589,0
21.84,18.2225,327.5,463,0.002943436297148,0
21.8566666666667,18.1666666666667,311.333333333333,462,0.002937377388027,0
21.89,18.2,328.5,461.25,0.002948816334744,0
21.89,18.2,327,459.666666666667,0.002948816334744,0
21.89,18.1,324,457.25,0.002932537658415,0
21.89,18.1,329.333333333333,460,0.002932537658415,0
21.89,18.1,330.25,458.5,0.002932537658415,0
21.945,18.1,321.25,458,0.002942445321203,0
22,18.1,334.75,460,0.002952382410017,0
22,18.05,333,452.5,0.00294418805289,0
22,18.025,334.75,464.5,0.00294009095491,0
22.0333333333333,18.0333333333333,345,464.333333333333,0.002947471033584,0
22.0666666666667,18,335.333333333333,459,0.002948011028337,0
22.1,18,336.5,458.5,0.002954035791055,0
22.1,17.9725,342,461.25,0.002949501279815,0
22.1,17.9633333333333,335.333333333333,464.666666666667,0.002947989790691,0
22.1,17.945,288.75,461,0.002944966834377,0
22.1,17.89,351.333333333333,459.333333333333,0.002935898140901,0
22.1,17.945,348,459.25,0.002944966834377,0
22.1,17.9725,351,457.5,0.002949501279815,0
22.1,18,351,463,0.002954035791055,0
22.15,17.945,351,458.5,0.002953996342116,0
22.2,17.89,355.5,456.75,0.002953925543448,0
22.2,17.89,333,459.75,0.002953925543448,0
22.2,17.89,337.5,459.5,0.002953925543448,0
22.2,17.89,350.25,458.5,0.002953925543448,0
22.245,17.89,347.5,456.75,0.002962069579967,0
22.29,17.89,352.333333333333,452,0.002970233353242,0
22.272,17.83,350.4,452.5,0.002956967472915,0
22.29,17.815,357.5,455.4,0.002957722073136,0
22.29,17.84,353,453.5,0.002961892444179,0
22.34,17.79,344,456.75,0.002962594498168,0
22.3566666666667,17.79,350,459,0.002965614149698,0
22.34,17.79,337.75,457.5,0.002962594498168,0
22.365,17.7675,333.5,453.5,0.002963354423736,0
22.39,17.7,338,453.666666666667,0.002956556411478,0
22.365,17.745,353,452,0.002959583902953,0
22.3566666666667,17.7,342,452.666666666667,0.002950539873464,0
22.39,17.7,351.5,453.5,0.002956556411478,0
22.39,17.7,350,455.25,0.002956556411478,0
22.39,17.7,362,452,0.002956556411478,0
22.4175,17.7,355.75,452.25,0.002961528172916,0
22.4175,17.7,342.5,459.5,0.002961528172916,0
22.445,17.65,353,458,0.00295808746625,0
22.5,17.7,344,456.5,0.002976487589288,0
22.5,17.7,357.5,456,0.002976487589288,0
22.5,17.7,353,453.75,0.002976487589288,0
22.5,17.7,334,459,0.002976487589288,0
22.5333333333333,17.6333333333333,331,459,0.002971263240791,0
22.55,17.6,346,458.75,0.002968637975334,0
22.525,17.65,341,451.5,0.00297257259829,0
22.5,17.6,331,451,0.002959591260086,0
22.55,17.6,354.25,450.5,0.002968637975334,0
22.575,17.6,349.75,455.5,0.002973170442837,0
22.6,17.6,364.5,453,0.002977708992906,0
22.6,17.6,356,455.5,0.002977708992906,0
22.6,17.55,349.75,456,0.002969209210156,0
22.6,17.6,357.333333333333,458.666666666667,0.002977708992906,0
22.6,17.525,354.25,458.5,0.002964959405478,0
22.6,17.5666666666667,357.333333333333,456,0.002972042445384,0
22.6,17.5,336.333333333333,455,0.002960709658598,0
22.6,17.6,359.75,455,0.002977708992906,0
22.65,17.6,358,458.75,0.00298680436873,0
22.6666666666667,17.5666666666667,355,455.333333333333,0.002984151837347,0
22.7,17.6,349,451,0.00299592415884,0
22.7,17.6,358,455.5,0.00299592415884,0
22.7,17.6,349,458,0.00299592415884,0
22.7,17.6,352.666666666667,456.666666666667,0.00299592415884,0
22.7,17.6,345.5,453.75,0.00299592415884,0
22.7225,17.6,347.25,454.5,0.003000036044505,0
22.7225,17.6,360,453.5,0.003000036044505,0
22.7,17.6,360,453,0.00299592415884,0
22.79,17.6,343,450.5,0.003012401484314,0
22.76,17.6,343,452.333333333333,0.003006900212886,0
22.79,17.6,343,453.5,0.003012401484314,0
22.76,17.6,344.333333333333,450,0.003006900212886,0
22.79,17.6,339.5,450.5,0.003012401484314,0
22.79,17.6,339.5,452,0.003012401484314,0
22.79,17.6,357.5,455.75,0.003012401484314,0
22.79,17.6,354,458,0.003012401484314,0
22.79,17.6,334,457,0.003012401484314,0
22.815,17.6,334.5,461.75,0.003016992633885,0
22.815,17.6,336,458,0.003016992633885,0
22.8566666666667,17.6,334,455.666666666667,0.003024658219965,0
22.89,17.6,352.25,453,0.003030803010776,0
22.89,17.6,338.333333333333,451.666666666667,0.003030803010776,0
22.865,17.6,340.5,452.5,0.003026193390054,0
22.89,17.6,333,454,0.003030803010776,0
22.89,17.6,337.2,457,0.003030803010776,0
22.89,17.6,336,448.666666666667,0.003030803010776,0
22.89,17.6,334.5,451.25,0.003030803010776,0
22.9175,17.625,342.75,453,0.00304021412996,0
22.89,17.65,342.75,455.25,0.003039455321244,0
22.89,17.625,341,457,0.003035129136066,0
22.89,17.65,341,457,0.003039455321244,0
22.89,17.675,318.5,452.5,0.003043781566309,0
22.89,17.6333333333333,337,453.666666666667,0.003036571191138,0
22.89,17.6,314.666666666667,457.333333333333,0.003030803010776,0
22.9175,17.6,298.75,453,0.003035880721562,0
22.945,17.55,312.25,459,0.003032284685079,0
22.945,17.6,321.5,458.25,0.003040965908906,0
22.9266666666667,17.5333333333333,317,452,0.003026013010877,0
22.9725,17.525,319.75,451.5,0.00303301492373,0
22.9725,17.55,310.75,445,0.003037362749412,0
23,17.6,313.5,444.5,0.003051158751009,0
22.9725,17.5,313.5,445.75,0.003028667158537,0
23,17.5,310,449,0.003033738066636,0
23,17.5,310,449.5,0.003033738066636,0
23,17.4633333333333,310,446,0.003027350725668,0
23,17.4175,308.75,449.5,0.003019366733037,0
23,17.39,308.75,455,0.003014576435364,0
23.0333333333333,17.4266666666667,318.333333333333,457,0.003027094024924,0
23.0333333333333,17.3566666666667,312.333333333333,455,0.003014875758357,0
23,17.315,308.5,452,0.003001512360366,0
23.02,17.352,317.5,456,0.003011618323646,0
23.0333333333333,17.3566666666667,308.5,454,0.003014875758357,0
23.025,17.365,306.75,447.25,0.003014802116842,0
23.04,17.35,321.25,445.5,0.003014934099909,0
23.0666666666667,17.3566666666667,305,450.25,0.003020992291799,0
23.05,17.315,315,446.75,0.003010652702727,0
23.1,17.29,310.5,446.5,0.003015436245147,0
23.0666666666667,17.26,297,448.666666666667,0.003004085838501,0
23.0666666666667,17.26,297,451.333333333333,0.003004085838501,0
23.1,17.29,310.5,453.5,0.003015436245147,0
23.075,17.2675,310.5,455,0.003006920409426,0
23.1,17.29,303,454.666666666667,0.003015436245147,0
23.1,17.29,312.666666666667,448.666666666667,0.003015436245147,0
23.075,17.2675,291,450.5,0.003006920409426,0
23.1,17.245,288,447.5,0.003007550140238,0
23.1,17.2,291,444,0.002999664234332,0
23.1,17.2,301,444.25,0.002999664234332,0
23.1,17.2,292,448.5,0.002999664234332,0
23.1,17.1666666666667,302,446,0.002993822950846,0
23.1,17.1,293.5,449.75,0.002982140711426,0
23.1,17.0333333333333,302,453,0.002970458908721,0
23.1,17.05,285,448.75,0.002973379318457,0
23.1,17,285,448.5,0.002964618171129,0
23.1,17,285,448.25,0.002964618171129,0
23.1,17,283.25,451,0.002964618171129,0
23.1,17,288.666666666667,449.666666666667,0.002964618171129,0
23.1,17,278.75,448.5,0.002964618171129,0
23.1,17,279.75,446,0.002964618171129,0
23.1,17,283.25,447,0.002964618171129,0
23.1,17,271,441.666666666667,0.002964618171129,0
23.1,17.06,268,445.25,0.002975131577399,0
23.1,17.0333333333333,268.25,447.5,0.002970458908721,0
23.1,17.0666666666667,266,446.333333333333,0.002976299755486,0
23.1,17,270.25,453.5,0.002964618171129,0
23.1,16.9725,268.5,449.25,0.002959799644801,0
23.1,16.89,272,445.25,0.002945344511618,0
23.1,16.89,274,445,0.002945344511618,0
23.1,16.84,265,446,0.002936584150276,0
23.1,16.89,265,449,0.002945344511618,0
23.1,16.9633333333333,267.333333333333,448.666666666667,0.002958193485869,0
23.075,16.9725,243.75,442.75,0.002955305750842,0
23.0666666666667,17,265,449.333333333333,0.002958617846907,0
23.075,17,263.5,449.5,0.002960116926501,0
23.1,17,262,452,0.002964618171129,0
23.075,17,260.5,449.75,0.002960116926501,0
23.1,17,252,447.666666666667,0.002964618171129,0
23.075,16.945,259,443.5,0.002950494649259,0
23.075,16.865,250,443.25,0.002936499138556,0
23.1,16.945,241,447,0.002954981192773,0
23.075,16.865,248.25,452.5,0.002936499138556,0
23.075,16.865,261,448,0.002936499138556,0
23.075,16.865,252,448.5,0.002936499138556,0
23.05,16.865,243,451.75,0.002932039935441,0
23.025,16.89,239.75,446,0.002931946877642,0
23,16.89,241.333333333333,444,0.002927492916638,0
23,16.865,232.5,441.25,0.0029231393777,0
23.025,16.84,224.75,438.75,0.002923226551382,0
23,16.79,221.666666666667,440,0.002910079124823,0
23,16.79,199,441,0.002910079124823,0
23,16.79,206.25,438,0.002910079124823,0
23,16.84,186,439.75,0.002918785899419,0
23,16.8233333333333,189,443,0.002915883614263,0
23,16.745,189,442.75,0.002902243235122,0
22.9633333333333,16.79,189,440,0.002903596378297,0
22.9725,16.79,181.5,444,0.002905215873998,0
22.9725,16.865,198,445.5,0.002918254198985,0
22.945,16.84,180,444.5,0.002909037326274,0
22.9175,16.89,193.5,441.5,0.002912837003305,0
22.9175,16.865,188.5,442.5,0.002908505360935,0
22.9266666666667,16.89,202,446.333333333333,0.002914462247476,0
22.89,16.9175,187.5,447.25,0.002912722919553,0
22.89,16.89,205,445,0.002907966048729,0
22.89,17,201.5,437,0.002926993966555,0
22.89,17,193.75,440.25,0.002926993966555,0
22.89,17,171.75,438.5,0.002926993966555,0
22.79,17,157,440.25,0.002909225650553,0
22.8233333333333,17.0666666666667,139.333333333333,446,0.00292662356243,0
22.79,17.0666666666667,164.666666666667,444.333333333333,0.002920687949872,0
22.79,17.1,150,443.5,0.002926419257217,0
22.76,17.1,149.666666666667,441.666666666667,0.002921075741072,0
22.7225,17.075,154,439.5,0.002910127640855,0
22.73,17.0333333333333,160.666666666667,441,0.002904320313916,0
22.7,17.075,143.25,446.5,0.00290613955773,0
22.7,17.1,151,441.5,0.002910414429973,0
22.7,17.0333333333333,153.333333333333,441.666666666667,0.002899014900628,0
22.7,17.025,157,439.5,0.002897589988703,0
22.7,17.05,144.75,442.5,0.002901864743974,0
22.7,17.1,115,443.75,0.002910414429973,0
22.65,17.1,131,445,0.002901556145535,0
22.6,17.1,140,443.25,0.002892721567966,0
22.6,17.1,167.666666666667,444,0.002892721567966,0
22.6,17.125,168.75,436.5,0.002896970390252,0
22.6,17.1333333333333,176,437,0.002898386677187,0
22.6,17.175,163,445.75,0.00290546820816,0
22.6,17.2,170,446,0.002909717203785,0
22.6,17.175,163.25,443.75,0.00290546820816,0
22.6,17.1,151,442.25,0.002892721567966,0
22.6,17.1666666666667,140.666666666667,446,0.002904051889126,0
22.6,17.15,138.5,446.25,0.002901219270316,0
22.6,17.175,142.5,443,0.00290546820816,0
22.6,17.1666666666667,139,439.333333333333,0.002904051889126,0
22.6,17.2225,158.5,441.5,0.00291354134925,0
22.55,17.2225,157,440.5,0.002904666714553,0
22.6,17.2,148,442.5,0.002909717203785,0
22.55,17.245,139,444,0.002908479204134,0
22.5,17.245,139,444,0.002899616669086,0
22.5,17.34,151.75,443.75,0.002915665079458,0
22.5,17.39,142,445,0.002924111942326,0
22.5,17.365,126.5,447.5,0.002919888482349,0
22.5,17.39,120,444.333333333333,0.002924111942326,0
22.4725,17.365,123,443,0.002914990048288,0
22.445,17.365,121.5,441.5,0.00291009883975,0
22.5,17.39,117,437,0.002924111942326,0
22.4725,17.39,126,440,0.002919206389849,0
22.39,17.3233333333333,124,439.666666666667,0.002893346438007,0
22.39,17.315,123,437,0.002891948131839,0
22.39,17.34,138,436,0.002896143069117,0
22.39,17.39,116,442.75,0.002904533112641,0
22.39,17.39,122.75,441.5,0.002904533112641,0
22.39,17.4175,128.25,442,0.002909147732611,0
22.365,17.39,126.5,441,0.002900099485191,0
22.3566666666667,17.5,119,442.333333333333,0.002917044085207,0
22.39,17.525,110,442.25,0.002927187355541,0
22.39,17.6,125,442.666666666667,0.002939773755794,0
22.365,17.6,116,442,0.002935286082554,0
22.29,17.6,119,438,0.002921859179585,0
22.29,17.6,116,440.5,0.002921859179585,0
22.34,17.6,107,445,0.002930804433393,0
22.29,17.6,107,439.5,0.002921859179585,0
22.29,17.6,118,440.666666666667,0.002921859179585,0
22.29,17.675,100,440.5,0.002934369023811,0
22.29,17.7,100,440,0.002938539083187,0
22.29,17.7,100,442.75,0.002938539083187,0
22.29,17.7,100,443,0.002938539083187,0
22.2225,17.675,99.5,443.5,0.002922279230543,0
22.2,17.7,87,445.5,0.002922406101752,0
22.2,17.7,87,444.5,0.002922406101752,0
22.2,17.7,105,441.25,0.002922406101752,0
22.2,17.7,105,442,0.002922406101752,0
22.175,17.745,90.5,440.25,0.002925391940507,0
22.15,17.745,97.75,441.25,0.002920918957419,0
22.175,17.79,93.25,441.5,0.002932845496821,0
22.15,17.79,87,438.5,0.002928361063692,0
22.1,17.79,87,445.333333333333,0.002919410281592,0
22.1333333333333,17.79,87,443.666666666667,0.002925374792241,0
22.125,17.815,70,438.75,0.002928010888286,0
22.1,17.8233333333333,89.3333333333333,441,0.002924906138027,0
22.1,17.865,91.75,438,0.002931776094509,0
22.1,17.89,81,437,0.002935898140901,0
22.1,17.89,81,446.25,0.002935898140901,0
22.1,17.945,76.5,445.25,0.002944966834377,0
22.05,17.945,63,443.5,0.002935961606458,0
22.0666666666667,17.9633333333333,82.3333333333333,441.666666666667,0.002941977416852,0
22.025,17.9175,77.5,445.5,0.002926954581732,0
22,17.9725,77.5,446.5,0.002931487224009,0
22,18,78.5,445.25,0.002935993910649,0
22,18,74,446,0.002935993910649,0
21.9633333333333,18,74,443,0.002929402875606,0
21.9725,18.05,74,440.5,0.002939229690908,0
21.9725,18.025,69.75,441,0.002935139525333,0
21.89,18.1,57,439.333333333333,0.002932537658415,0
21.89,18.1,69.75,437,0.002932537658415,0
21.89,18.1,68,438,0.002932537658415,0
21.89,18.1,68,446,0.002932537658415,0
21.89,18.1,64.4,442,0.002932537658415,0
21.8566666666667,18.1666666666667,62,442,0.002937377388027,0
21.865,18.175,68,437.5,0.002940234013662,0
21.865,18.2,68,441,0.002944297496327,0
21.8233333333333,18.23,50,441.333333333333,0.002941643371538,0
21.84,18.245,57.25,440.5,0.002947087887612,0
21.79,18.2,64.5,442.5,0.002930777501589,0
21.79,18.2,64.5,436.5,0.002930777501589,0
21.79,18.29,52,442,0.002945338984975,0
21.745,18.29,54.5,440,0.002937212861461,0
21.745,18.315,62,438.5,0.002941246625864,0
21.745,18.34,62,442,0.002945280442341,0
21.7,18.39,44,442,0.002945197092195,0
21.7,18.39,51,441.5,0.002945197092195,0
21.7,18.39,62.6666666666667,442,0.002945197092195,0
21.7,18.39,58,441.75,0.002945197092195,0
21.6666666666667,18.4266666666667,44,440.666666666667,0.002945059953198,0
21.7,18.4725,44,442.5,0.002958472484313,0
21.65,18.445,44,443,0.002944986410142,0
21.6,18.5,51,442.5,0.002944745958725,0
21.6,18.5,53.75,446.5,0.002944745958725,0
21.6,18.5,45.3333333333333,442,0.002944745958725,0
21.6,18.525,47.75,442.5,0.002948744210417,0
21.6,18.575,55,440.5,0.002956740867283,0
21.5666666666667,18.6,55,440,0.00295467755696,0
21.55,18.65,50.5,439.25,0.002959623094903,0
21.5,18.6,37,442,0.002942586869448,0
21.5,18.7,37,442,0.002958482476962,0
21.5,18.7,37,438.75,0.002958482476962,0
21.5,18.7,37,439,0.002958482476962,0
21.5,18.7675,37,440.75,0.002969212469165,0
21.5,18.79,37,440,0.00297278921511,0
21.5,18.79,37,439.5,0.00297278921511,0
21.445,18.815,37,440,0.002966705376186,0
21.39,18.79,37,439,0.002952729971497,0
21.39,18.815,43.75,439,0.00295667723836,0
21.39,18.89,33.5,436.75,0.002968519338132,0
21.39,18.89,38.3333333333333,440.333333333333,0.002968519338132,0
21.365,18.89,33.5,440.75,0.002963952657452,0
21.365,18.89,33.5,443.25,0.002963952657452,0
21.29,18.89,48,444,0.002950289679424,0
21.29,18.945,33.5,435.75,0.002958920587247,0
21.29,19,40.75,436.5,0.002967551733468,0
21.3233333333333,19.0333333333333,48,440.333333333333,0.002978894889995,0
21.29,19.1,48,439,0.002983245337404,0
21.29,19.1,48,438,0.002983245337404,0
21.29,19.1,42.3333333333333,437.666666666667,0.002983245337404,0
21.272,19.16,39.5,439.75,0.002989343820026,0
21.26,19.1666666666667,40.75,437.75,0.002988177937869,0
21.2225,19.2,32.25,439.75,0.002986487505875,0
21.2,19.2,36.5,437.5,0.002982346887216,0
21.2,19.2,31,435.666666666667,0.002982346887216,0
21.2,19.2675,37,435.75,0.002992882150347,0
21.2,19.29,19,443,0.002996393983655,0
21.2,19.29,31,440.25,0.002996393983655,0
21.15,19.34,31,439.5,0.002994947298097,0
21.2,19.39,22,433.5,0.003012002609189,0
21.1,19.39,19.75,433.5,0.002993477655632,0
21.1,19.445,26.5,439.5,0.003002009676919,0
21.125,19.5,19,439,0.00301519021799,0
21.1,19.5,24,435,0.003010541931156,0
21.1,19.55,24,437,0.003018298728073,0
21.075,19.575,24,436,0.003017517192379,0
21.0333333333333,19.5,24,438,0.002998177316851,0
21.075,19.575,24,441.25,0.003017517192379,0
21.0333333333333,19.6,24,440.333333333333,0.003013627079234,0
21,19.6,24,438,0.00300742962468,0
21,19.675,24,436,0.003018993502541,0
21,19.66,24,440.25,0.003016680692736,0
21,19.79,24,444,0.003036725613046,0
21,19.79,12,444,0.003036725613046,0
20.945,19.79,6,437.2,0.003026424480049,0
20.89,19.79,6,439.5,0.003016154116039,0
20.9175,19.84,6,433.5,0.003028955993047,0
20.89,19.84,6,439.25,0.003023811561588,0
20.89,19.865,6,443.75,0.003027640354725,0
20.8566666666667,19.8233333333333,6,446,0.00301503897675,0
20.89,19.945,11.5,437,0.003039892807998,0
20.865,19.945,13.5,435.75,0.003035197770468,0
20.89,20,10,438,0.003048316648281,0
20.8566666666667,20,9.33333333333333,441.333333333333,0.003042040589622,0
20.8566666666667,20,9.33333333333333,444.333333333333,0.003042040589622,0
20.815,19.9725,7,438.5,0.003030019148732,0
20.815,20,7,438.75,0.003034211513299,0
20.79,20,7,441.5,0.003029522585952,0
20.79,20,10.5,438.75,0.003029522585952,0
20.79,20,14,437.333333333333,0.003029522585952,0
20.79,20,14,438.75,0.003029522585952,0
20.79,20.075,10.5,440,0.003040938837809,0
20.79,20.15,14,440.5,0.003052355506712,0
20.79,20.15,14,441,0.003052355506712,0
20.79,20.2,14,439.333333333333,0.003059966851019,0
20.7225,20.245,14,436.75,0.003054032742597,0
20.7225,20.29,14,435.75,0.003060854563889,0
20.7225,20.245,14,436.75,0.003054032742597,0
20.7,20.365,14,437.5,0.003067948097022,0
20.7,20.39,14,440.75,0.00307173289826,0
20.7,20.39,14,441,0.00307173289826,0
20.7,20.5,14,433.75,0.003088386568235,0
20.7,20.5,14,438,0.003088386568235,0
20.7,20.525,14,442.75,0.00309217161699,0
20.6666666666667,20.4966666666667,14,441,0.003081514671565,0
20.7,20.575,14,436.5,0.003099741852016,0
20.7,20.6,14,435,0.00310352703829,0
20.7,20.6,4.66666666666667,441,0.00310352703829,0
20.7,20.6,0,443,0.00310352703829,0
20.7,20.65,0,439,0.003111097548362,0
20.6333333333333,20.6333333333333,0,438,0.00309576545382,0
20.7,20.7,0,436.5,0.003118668241807,0
20.6,20.6333333333333,0,437.666666666667,0.003089378611954,0
20.6,20.7,0,438,0.00309941018839,0
20.7,20.7,0,443,0.003118668241807,0
20.6,20.7,0,439,0.00309941018839,0
20.6,20.7,0,439,0.00309941018839,0
20.6,20.7,0,440,0.00309941018839,0
20.6,20.745,0,439.5,0.003106181684505,0
20.6,20.79,0,431.666666666667,0.003112953327328,0
20.6,20.79,0,434.5,0.003112953327328,0
20.6,20.89,0,437,0.003128001947766,0
20.6,20.89,0,441.5,0.003128001947766,0
20.55,20.89,0,431,0.003118323341954,0
20.6,20.89,0,437,0.003128001947766,0
20.6,20.9633333333333,0,433.666666666667,0.003139038063251,0
20.6,21.0333333333333,0,439.666666666667,0.00314957290063,0
20.6,21.05,0,439.5,0.003152081247578,0
20.5,21,0,440,0.003125122620227,0
20.5,21,0,436,0.003125122620227,0
20.6,21,0,435,0.00314455626712,0
20.5,21.15,0,440,0.003147557884055,0
20.5,21.1,0,438,0.003140079283851,0
20.5,21.1,0,435,0.003140079283851,0
20.55,21.1,0,435,0.003149829520712,0
20.5,21.1,0,434,0.003140079283851,0
20.5,21.2,0,436,0.003155036663195,0
20.5,21.245,0,439.5,0.003161767717417,0
20.5,21.26,0,441.333333333333,0.003164011434368,0
20.5,21.245,0,442,0.003161767717417,0
20.5,21.29,0,435.5,0.003168498916587,0
20.5,21.29,0,436.5,0.003168498916587,0
20.5,21.29,0,441.666666666667,0.003168498916587,0
20.5,21.29,0,442,0.003168498916587,0
20.5,21.39,0,440,0.003183457655939,0
20.5,21.39,0,437.25,0.003183457655939,0
20.5,21.39,0,437,0.003183457655939,0
20.5,21.445,0,435.5,0.003191685267719,0
20.5,21.39,0,433.5,0.003183457655939,0
20.5,21.39,0,436,0.003183457655939,0
20.5,21.39,0,439,0.003183457655939,0
20.5,21.495,0,438.5,0.003199165102714,0
20.5,21.55,0,435.5,0.003207393127931,0
20.4633333333333,21.5666666666667,0,438.666666666667,0.00320259384793,0
20.4725,21.625,0,442.5,0.003213127693516,0
20.5,21.6,0,437.5,0.003214873338793,0
20.5,21.6,0,435,0.003214873338793,0
20.39,21.6,0,434,0.003193005019244,0
20.39,21.6,0,438,0.003193005019244,0
20.39,21.6333333333333,0,431,0.003197957830311,0
20.39,21.7,0,430,0.003207863687867,0
20.39,21.76,0,436.666666666667,0.003216779228059,0
20.39,21.76,0,439.333333333333,0.003216779228059,0
20.5,21.89,0,437,0.003258262091758,0
20.39,21.79,0,443.5,0.003221237093508,0
20.39,21.89,0,435,0.003236097104134,0
20.39,21.89,0,434,0.003236097104134,0
20.39,21.89,0,437.666666666667,0.003236097104134,0
20.39,22,0,441.5,0.003252443931706,0
20.39,22,0,433,0.003252443931706,0
20.39,22,0,433.333333333333,0.003252443931706,0
20.39,22,0,433,0.003252443931706,0
20.39,22,0,432,0.003252443931706,0
20.39,22.1,0,439,0.00326730542581,0
20.39,22.05,0,441,0.003259874590449,0
20.39,22.1,0,442.5,0.00326730542581,0
20.39,22.1,0,444.5,0.00326730542581,0
20.39,22.1,0,440,0.00326730542581,0
20.39,22.2,0,433,0.003282167626411,0
20.39,22.2,0,436,0.003282167626411,0
20.39,22.2,0,441,0.003282167626411,0
20.39,22.245,0,433,0.003288855847189,0
20.3566666666667,22.29,0,434.333333333333,0.00328873027471,0
20.34,22.29,0,434,0.003285327963408,0
20.34,22.34,0,437,0.00329273648695,0
20.29,22.34,0,438.5,0.003282525055658,0
20.29,22.29,0,439,0.003275139627762,0
20.39,22.39,0,432,0.003310407754129,0
20.34,22.445,0,442,0.003308294957836,0
20.29,22.5,0,439.333333333333,0.00330615959738,0
20.29,22.5,0,432,0.00330615959738,0
20.29,22.6,0,434,0.00332093209328,0
20.29,22.6,0,434,0.00332093209328,0
20.29,22.65,0,435,0.003328318602976,0
20.29,22.7,0,437,0.003335705287178,0
20.29,22.7,0,437,0.003335705287178,0
20.29,22.7,0,437,0.003335705287178,0
20.29,22.7,0,436,0.003335705287178,0
20.29,22.745,0,438,0.003342353452169,0
20.29,22.79,0,428,0.003349001758518,0
20.29,22.79,0,433,0.003349001758518,0
20.29,22.79,0,435,0.003349001758518,0
20.29,22.89,0,439.5,0.003363776278753,0
20.29,22.89,0,438.5,0.003363776278753,0
20.29,22.89,0,440,0.003363776278753,0
20.29,23,0,438,0.003380029057369,0
20.2,22.89,0,437,0.003345010339196,0
20.29,23,0,435.5,0.003380029057369,0
20.245,22.9725,0,436,0.003366537023171,0
20.26,22.9966666666667,0,435.25,0.003373241427513,0
20.2,23,0,432,0.003361171958969,0
20.245,23.05,0,436,0.003377956048106,0
20.245,23.05,0,441,0.003377956048106,0
20.2,23,0,437,0.003361171958969,0
20.2,23.1,0,438,0.003375865065509,0
20.2,23.1,0,436,0.003375865065509,0
20.2,23.23,0,438,0.00339496713625,0
20.2,23.2,0,435,0.003390558862504,0
20.2,23.29,0,441,0.003403783870182,0
20.2,23.29,0,436,0.003403783870182,0
20.1,23.29,0,434.5,0.003382674646328,0
20.15,23.29,0,438,0.003393214791636,0
20.15,23.29,0,439,0.003393214791636,0
20.2,23.3566666666667,0,440,0.003413580532783,0
20.15,23.29,0,441.5,0.003393214791636,0
20.15,23.34,0,439.5,0.003400539321162,0
20.2,23.39,0,439,0.00341847897918,0
20.1,23.34,0,436.5,0.003389976300768,0
20.2,23.34,0,433,0.003411131338359,0
20.1,23.39,0,439,0.00339727812571,0
20.2,23.4633333333333,0,439.333333333333,0.003429255831355,0
20.2,23.445,0,435,0.003426561583493,0
20.15,23.55,0,438.5,0.003431304218787,0
20.15,23.5,0,441,0.003423978968626,0
20.15,23.6,0,441,0.003438629640543,0
20.15,23.65,0,442,0.0034459552339,0
20.15,23.65,0,440,0.0034459552339,0
20.15,23.6,0,440,0.003438629640543,0
20.2,23.745,0,444,0.003470652193899,0
20.2,23.7,0,443,0.00346403820604,0
20.15,23.7,0,441.5,0.003453280998865,0
20.2,23.7,0,440.5,0.00346403820604,0
20.15,23.895,0,440,0.003481853122049,0
20.15,24,0,442,0.003497239192746,0
20.1,24.05,0,434.5,0.003493678197323,0
20.1333333333333,24.0333333333333,0,437.666666666667,0.003498493724337,0
